Time Speed
23663	326
23668	330
23673	326
23678	326
23683	326
23688	330
23693	336
23698	342
23703	338
23708	340
23713	340
23718	340
23723	340
23728	328
23733	320
23738	318
23743	320
23748	320
23753	322
23758	326
23763	326
23768	332
23773	340
23778	358
23783	362
23788	352
23793	354
23798	350
23803	344
23808	348
23813	354
23818	338
23823	334
23828	334
23833	332
23838	336
23843	334
23848	336
23853	336
23858	338
23863	340
23868	338
23873	340
23878	336
23883	330
23888	324
23893	322
23898	320
23903	318
23908	320
23913	322
23918	318
23923	320
23928	324
23933	334
23938	346
23943	354
23948	344
23953	344
23958	346
23963	342
23968	348
23973	358
23978	346
23983	332
23988	326
23993	330
23998	330
24003	334
24008	336
24013	330
24018	344
24023	354
24028	348
24033	344
24038	342
24043	340
24048	340
24053	336
24058	338
24063	340
24068	342
24073	340
24078	338
24083	344
24088	350
24093	364
24098	362
24103	352
24108	350
24113	350
24118	346
24123	350
24128	348
24133	340
24138	338
24143	342
24148	342
24153	344
24158	340
24163	340
24168	340
